1,2,3,4,5,6,6 Express,7,7 Express,A,B,C,D,E,F,G,J,L,M,N,Q,R,S,Z,x,y,name
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.0718812963,40.6218333842,Bay St & Norwood Av At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.0747211792,40.6363103885,Bay St & Hannah St At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-73.8097839982,40.705565332,146-18 Hillside Avenue
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8625480005,40.7500583351,39-23 103 Street
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8938919978,40.6649153334,625 Livonia Avenue
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9497760017,40.650931333,2843 Church Avenue (To Flatbush Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-73.9492749988,40.7142073343,574 Lorimer Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.954087,40.7301013335,158 Greenpoint Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-73.9769970377,40.6284760455,36 Lawrence Avenue (Enter From Parkville Av)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9931580011,40.6975793331,51 Clark Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-74.0065800017,40.6321863319,969 62 Street (Enter From Ft Hamilton Py)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9191940006,40.7044813347,1623 De Kalb Avenue
1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-73.9831650006,40.7666623326,949 8 Avenue
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-73.970502999,40.7583173319,884 3 Avenue (Enter On E 53 St)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-73.8443944543,40.7212783122,107-31 71 Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-73.7999299992,40.7023583337,Intersection Of Parsons Block And Archer Avenue
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8694889969,40.7490063333,40-02 Junction Boulevard
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.0732699671,40.6442635297,Staten Island Ferry Terminal
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-73.9604839994,40.5779753331,3069 Brighton 7 Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-74.0184119998,40.6405903334,6003 4 Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-73.9185840012,40.698690332,1340 Greene Avenue
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-74.0083749985,40.709376334,1 Federal Reserve Plaza
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.2528325183,40.5121140432,7 Bentley Street
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.9874326179,40.6930397351,368 Jay Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-73.7831919992,40.712646335,179-30 Hillside Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-73.9112954589,40.6998144569,1605 Palmetto Street
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-73.961048382,40.6249999398,1506 Avenue J
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,-74.0003100005,40.7179053348,240 Canal Street
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9912710006,40.7510463343,242 West 34 Street
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9491149994,40.6450103347,2914 Beverly Road (To Flatbush Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9516060579,40.6896847005,586 Lafayette Avenue
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8961980008,40.7465213343,38-23 69 Street
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.977197001,40.7517213336,101 East 41 Street
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-73.9722406195,40.6773231208,657 Carlton Avenue
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.9754090016,40.7513453334,137 East 42 Street
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-73.9825276415,40.7634090647,824 7 Avenue
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-73.9622847595,40.6624828179,462 Flatbush Avenue
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8961800015,40.8161183324,1030 Longwood Avenue (To Pelham Bay Pk Only)
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9556110009,40.7797253329,125 East 86 Street (Downtown Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-73.8728469994,40.6835863332,3327 Fulton Street
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9211680008,40.8679653321,4941 Broadway
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8673774446,40.8564151114,700 Pelham Parkway South
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.8450799973,40.6801223335,93-18 Liberty Avenue
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9503499981,40.6561493333,692 Parkside Avenue (To Flatbush Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9486490008,40.6407453344,1842 Nostrand Avenue (To Flatbush Only)
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.7615966717,40.5995412998,25-04 Brookhaven Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-73.979491001,40.6656773329,902 8 Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-73.8662039982,40.6913523322,75-06 Jamaica Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9046593257,40.6960905055,9-91 Wyckoff Avenue (To Manhattan Only)
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9497489785,40.6805420271,1289 Fulton Street (To Manhattan Only)
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-73.8902540015,40.7463763335,40-15 75 Street
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.918951002,40.8076073345,250 Brook Avenue (To Manhattan Only)
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9949480009,40.6363933315,4910 New Utrecht Avenue
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9989360003,40.6187683346,7102 16 Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-73.9579466639,40.7087152047,170 Marcy Avenue (To Manhattan Only)
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-74.0019189988,40.7409383326,103 8 Avenue
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9646288854,40.6832434355,957 Fulton Street (To Manhattan Only)
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.8903860013,40.6725013328,2222 Pitkin Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.938470999,40.7487053341,42-01 28 Street
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9136679988,40.6782793349,2084 Fulton Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-73.8917300002,40.6777563338,104 Van Siclen Avenue
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.9773820001,40.7516473332,101 East 41 Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-73.9878905454,40.718836434,116 Delancey Street
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,-73.987934914,40.7508796552,1331 Broadway
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-73.9773402283,40.6304183626,956 Mc Donald Avenue
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.9760870011,40.7517013326,107 East 42 Street
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-73.9740679998,40.7595563332,28 East 53 Street
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-74.0066639982,40.7092003336,128 William Street
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-73.9635125418,40.6494004418,1713 Church Avenue
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9113816041,40.7443302809,53-02 Roosevelt Avenue
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-73.9614768904,40.6299300677,1518 Avenue H
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9991780008,40.6191973336,1551 71 Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-73.8857100004,40.6796983329,214 Cleveland Street
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-73.8382570637,40.7185740695,111-37 75 Avenue (To Jamaica Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9492508596,40.6505187006,3000 Church Avenue (To Manhattan Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9575769976,40.7178563339,183 Bedford Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9508579985,40.7236613331,623 Manhattan Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9405780004,40.7121303347,95 Bushwick Avenue (To Manhattan Only)
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.9783959992,40.7522183346,43 East 41 Street
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-73.9863783678,40.7623119236,815 8 Avenue (Downtown Only)
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,-73.9879874417,40.7506230919,441 7 Avenue (Corner Of Broadway And W 35 St)
1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,-73.9868749984,40.7557473326,7 Times Square
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-73.999727816,40.7330668675,378 6 Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-73.8073850001,40.7005413335,93-01 Sutphin Boulevard
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9500585627,40.7055821975,1 Boerum Street
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9113016043,40.7446242811,41-31 53 Street
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8840020005,40.7474573338,81-20 Roosevelt Avenue
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9908199992,40.7500773314,401 7 Avenue
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-73.9804247906,40.6053389257,275 Kings Highway
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-73.9578689995,40.7082313349,302 Broadway (To Queens And Canarsie Only)
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9732799994,40.6860783335,1 Greene Avenue (To Manhattan Only)
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.9875130234,40.6923998832,368 Jay Street
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.852633916,40.6796341123,105-02 86 Street
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-73.9543709998,40.7070743323,394 Broadway
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-73.7824610012,40.7128273341,88-01 180 Street
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9497209999,40.6506633327,2848 Church Avenue (To Flatbush Only)
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.8503919872,40.679739934,88-04 Liberty Avenue
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.8244029993,40.6860283334,118-16 Liberty Avenue
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8941969996,40.664600332,624 Livonia Avenue
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8833519977,40.666472333,632 Ashford Street
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9870399994,40.7396743321,47 East 22 Street (Downtown Only)
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8696479979,40.749282334,38-10 Junction Boulevard
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-73.890712763,40.7468001687,40-02 75 Street
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-73.8300554876,40.7136392885,9 Kew Gardens Road
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9126219995,40.7557953319,48-02 Broadway (To Jamaica Only)
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.86917,40.7490573341,40-01 Junction Boulevard
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,-73.9876719177,40.7495956832,1282 Broadway
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9749660013,40.6809433345,469 Bergen Street (To Manhattan Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-73.983875999,40.760605334,742 7 Avenue (Downtown Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-73.9106475056,40.6994685098,54-00 Myrtle Avenue
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9410954952,40.6797697375,1492 Fulton Street (To Queens Only)
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9825760017,40.7458213332,52 East 32 Street (Downtown Only)
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9583969997,40.815149334,3180 Broadway
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-74.0068139993,40.7090463334,69 John Street
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-73.964536999,40.6442573332,1512 Beverly Road
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-73.9099379984,40.6823883342,1772 Broadway
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9107230002,40.6784203337,2059 Fulton Street
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9210839985,40.7566143319,34-02 Steinway Street
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9727690007,40.6857923324,Oxford St & Fulton Ave At Ne Corner (To Manhattan Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9473894093,40.6327621406,Nostrand Ave & Flatbush Ave At Ne Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9478190016,40.6332693352,Nostrand Ave & Flatbush Ave At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9474989988,40.6324653334,Nostrand Ave & Flatbush Ave At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9485799976,40.6398813326,Nostrand Ave & Newkirk Ave At Sw Corner (To Flatbush Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9497290015,40.6510503339,Nostrand Ave & Church Ave At Nw Corner (To Flatbush Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.951049,40.6632793339,Nostrand Ave & Sterling St At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9508340007,40.6681703326,Nostrand Ave & President St At Nw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.950670001,40.6698163328,Nostrand Ave & Eastern Pkwy At Sw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9423469992,40.6693713333,Kingston Ave & Eastern Pkwy At Sw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9420729983,40.6693593327,Kingston Ave & Eastern Pkwy At Se Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9337890011,40.6688133325,Schenectady Ave & Eastern Pkwy At Se Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9313560003,40.668704333,Utica Ave & Eastern Pkwy At Sw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9313719999,40.6689133334,Utica Ave & Eastern Pkwy At Nw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9311870426,40.6689032128,Utica Ave & Eastern Pkwy At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-73.9279029459,40.6929954077,Patchen Ave & Broadway At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-73.9281432638,40.6928029185,Patchen Ave & Broadway At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9502599594,40.6996845649,Union Ave & Flushing Ave At Sw Corner (To Downtown Brooklyn Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-73.9543010004,40.7072713343,Hooper St & Broadway At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-73.952431,40.7064183323,Hewes St & Broadway At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-73.9517500009,40.7137683335,Union Ave & Metropolitan Ave At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-73.9517190002,40.7139293337,Union Ave & Metropolitan Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-73.948268001,40.7041953332,Moore St & Broadway At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-73.9481269996,40.7043973337,Moore St & Broadway At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-73.9465469983,40.7035153328,Lorimer St & Broadway At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-73.9416809992,40.7008443324,Flushing Ave & Broadway At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9543850001,40.7300783332,Manhattan Ave & Greenpoint Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9516480012,40.7255563333,Manhattan Ave & Norman Ave At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9444979977,40.7144253345,Graham Ave & Metropolitan Ave At Nw Corner (To Canarsie Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9445609991,40.7146163341,Graham Ave & Metropolitan Ave At Sw Corner (To Manhattan Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9400500008,40.7077403331,Montrose Ave & Bushwick Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9407589971,40.711826333,Grand St & Bushwick Ave At Nw Corner (To Canarsie Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9404300011,40.7119043337,Grand St & Bushwick Ave At Sw Corner (To Manhattan Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-73.9263639989,40.6980633325,Myrtle Ave & Cedar St At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9316760003,40.7063063337,Morgan Ave & Harrison Pl At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9317389983,40.7064603334,Morgan Ave & Harrison Pl At Ne Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9230929974,40.6649153324,Rutland Rd & E. 98th St At Sw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9155489998,40.6614073327,Saratoga Ave & Livonia Ave At Sw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9153139989,40.6615263318,Saratoga Ave & Livonia Ave At Se Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.908773001,40.6624383323,Rockaway Ave & Livonia Ave At Se Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9028120003,40.6633153343,Powell St & Livonia Ave At Sw Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.902474999,40.6633983344,Powell St & Livonia Ave At Sw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.921870267,40.6791638588,Ralph Ave & Mac Dougal St At Ne Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9214419989,40.6789843337,Ralph Ave & Fulton St At Ne Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.9109709984,40.6784603344,Rockaway Ave & Fulton St At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-73.9214240004,40.6893003337,Palmetto St & Broadway At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-73.9174670004,40.6867423319,Jefferson Ave & Broadway At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-73.9230969998,40.6899573322,Linden St & Broadway At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-73.9158726717,40.685874854,Weirfield St & Broadway At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-73.9097100007,40.6826683338,Chauncey St & Broadway At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9026706364,40.6756575987,Snediker Ave & New York Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-73.9026349982,40.6753943345,Snediker Ave & New York Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-73.8991799991,40.6768343343,Georgia Av & Fulton St At Sw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.8962940014,40.6742853323,Pennsylvania Ave & Liberty Ave At Se Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.8963310009,40.674565333,Pennsylvania Ave & Liberty Ave At Ne Corner
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.888626001,40.6657083349,Van Siclen Ave & Livonia Ave At Nw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-73.8904599977,40.672878333,Van Siclen Ave & Pitkin Ave At Nw Corner
